No.	Name	Description	Version	Popularity	Likes	Stars	Forks	Issues	Owner	Publisher	License	Last Commit	Repository URL
63	flutter_image_compress	Compress image with native (Objective-C/Kotlin) with faster speed. Support Android/iOS.	1.1.3	99.2935465695835	815	505	132	60	fluttercandies		MIT	2022-09-22T08:48:55.000Z	https://github.com/fluttercandies/flutter_image_compress
64	source_map_stack_trace	A package for applying source maps to stack traces.	2.1.1	99.28487842933299	5	5	7	0	dart-lang	tools.dart.dev	BSD-3-Clause	2022-10-18T18:16:18.000Z	https://github.com/dart-lang/source_map_stack_trace
65	sync_http	Synchronous HTTP client for Dart.	0.3.1	99.28054435920774	4	10	14	5	google	google.dev	BSD-3-Clause	2022-12-02T18:53:11.000Z	https://github.com/google/sync_http.dart
66	webdriver	Provides WebDriver bindings for Dart. Supports WebDriver JSON interface and W3C spec. Requires the use of WebDriver remote server.	3.0.1	99.26754214883196	29	121	59	23	google	google.dev	Apache-2.0	2022-12-15T01:13:15.000Z	https://github.com/google/webdriver.dart
67	wakelock	Plugin that allows you to keep the device screen awake, i.e. prevent the screen from sleeping on Android, iOS, macOS, Windows, and web.	0.6.2	99.26320807870671	1120	336	57	7	creativecreatorormaybenot	creativemaybeno.dev	BSD-3-Clause	2022-09-13T04:03:51.000Z	https://github.com/creativecreatorormaybenot/wakelock/tree/main/wakelock
68	dropdown_search	Simple and robust Searchable Dropdown with item search feature, making it possible to use an offline item list or filtering URL for easy customization.	5.0.5	99.2545399384562	1183	239	219	11	salim-lachdhaf	salimdev.ovh	MIT	2022-12-05T08:46:47.000Z	https://github.com/salim-lachdhaf/searchable_dropdown
69	boolean_selector	A flexible syntax for boolean expressions, based on a simplified version of Dart's expression syntax.	2.1.1	99.24153772808044	9	15	12	1	dart-lang	tools.dart.dev	BSD-3-Clause	2022-11-10T17:41:56.000Z	https://github.com/dart-lang/boolean_selector
70	json_rpc_2	Utilities to write a client or server using the JSON-RPC 2.0 spec.	3.0.2	99.21119923720366	56	63	33	6	dart-lang	tools.dart.dev	BSD-3-Clause	2022-11-09T23:47:44.000Z	https://github.com/dart-lang/json_rpc_2
71	flutter_keyboard_visibility	Flutter plugin for discovering the state of the soft-keyboard visibility on Android and iOS.	5.4.0	99.20253109695315	556	300	61	17	MisterJimson	jasonrai.ca	MIT	2022-12-08T13:51:05.000Z	https://github.com/MisterJimson/flutter_keyboard_visibility
72	shelf_proxy	A shelf handler for proxying HTTP requests to another server.	1.0.2	99.19386295670265	49	24	15	10	dart-archive	tools.dart.dev	BSD-3-Clause	2022-05-09T20:50:00.000Z	https://github.com/dart-lang/shelf/tree/master/pkgs/shelf_proxy
73	completion	A package to add shell command completion to your Dart application	1.0.1	99.18519481645212	25	53	11	1	kevmoo	j832.com	BSD-3-Clause	2022-12-14T20:13:37.000Z	https://github.com/kevmoo/completion.dart
74	fake_async	Fake asynchronous events such as timers and microtasks for deterministic testing.	1.3.1	99.18086074632687	48	68	13	5	dart-lang	dart.dev	Apache-2.0	2022-11-09T23:22:10.000Z	https://github.com/dart-lang/fake_async
75	browser_launcher	Provides a standardized way to launch web browsers for testing and tools.	1.1.1	99.1591903957006	5	10	9	2	dart-lang	tools.dart.dev	BSD-3-Clause	2022-12-13T18:32:41.000Z	https://github.com/dart-lang/browser_launcher
76	sse	Provides client and server functionality for setting up bi-directional communication through Server Sent Events (SSE) and corresponding POST requests.	4.1.2	99.15485632557535	24	49	18	5	dart-lang	tools.dart.dev	BSD-3-Clause	2022-12-14T21:03:50.000Z	https://github.com/dart-lang/sse
77	sentry_flutter	Sentry SDK for Flutter. This package aims to support different Flutter targets by relying on the many platforms supported by Sentry with native SDKs.	6.18.1	99.14618818532483	495	600	158	78	getsentry	sentry.io	MIT	2022-12-17T03:02:13.000Z	https://github.com/getsentry/sentry-dart
78	usage	A Google Analytics wrapper for command-line, web, and Flutter apps.	4.1.0	99.14185411519958	58	139	48	15	dart-lang	tools.dart.dev	BSD-3-Clause	2022-10-20T20:09:59.000Z	https://github.com/dart-lang/usage
79	pdf	A pdf producer for Dart. It can create pdf files for both web or flutter.	3.8.4	99.12885190482382	1744	949	370	117	DavBfr	nfet.net	Apache-2.0	2022-12-06T09:29:55.000Z	https://github.com/DavBfr/dart_pdf
80	ffi	Utilities for working with Foreign Function Interface (FFI) code.	2.0.1	99.12018376457331	161	125	28	20	dart-lang	dart.dev	BSD-3-Clause	2022-11-21T11:11:52.000Z	https://github.com/dart-lang/ffi
81	internet_connection_checker	A pure Dart library that checks for internet by opening a socket to a list of specified addresses, each with individual port and timeout. Defaults are provided for convenience.	1.0.0+1	99.11584969444806	614	61	16	14	RounakTadvi		NOASSERTION	2022-09-22T10:54:54.000Z	https://github.com/RounakTadvi/internet_connection_checker
82	vector_math	A Vector Math library for 2D and 3D applications.	2.1.4	99.10718155419754	197	259	77	19	google	google.dev	NOASSERTION	2022-11-01T09:39:33.000Z	https://github.com/google/vector_math.dart
83	pinput	Pin code input (OTP) text field, iOS SMS autofill, Android SMS autofill One Time Code, Password, Passcode, Captcha, Security, Coupon, Wowcher, 2FA, Two step verification	2.2.16	99.09851341394705	1300	447	110	5	Tkko	fman.ge	MIT	2022-10-07T08:18:37.000Z	https://github.com/Tkko/Flutter_PinPut
84	youtube_player_flutter	Flutter plugin for playing or streaming inline YouTube videos using the official iFrame player API. This plugin supports both Android and iOS.	8.1.1	99.08984527369653	1045	555	563	311	sarbagyastha	sarbagyastha.com.np	BSD-3-Clause	2022-12-12T15:34:31.000Z	https://github.com/sarbagyastha/youtube_player_flutter
85	flutter_downloader	Powerful plugin making it easy to download files.	1.9.1	99.08551120357127	1051	782	426	270	fluttercommunity	fluttercommunity.dev	BSD-3-Clause	2022-12-17T18:49:53.000Z	https://github.com/fluttercommunity/flutter_downloader
86	timezone	Time zone database and time zone aware DateTime.	0.9.0	99.06817492307025	240	76	38	31	srawlins		BSD-2-Clause	2022-11-07T12:23:11.000Z	https://github.com/srawlins/timezone
87	flutter_hooks	A flutter implementation of React hooks. It adds a new kind of widget with enhanced code reuse.	0.18.5+1	99.05950678281975	1522	2554	147	29	rrousselGit	dash-overflow.net	MIT	2022-07-20T09:57:15.000Z	https://github.com/rrousselGit/flutter_hooks/tree/master/packages/flutter_hooks
88	quiver	Quiver is a set of utility libraries for Dart that makes using many Dart libraries easier and more convenient, or adds additional functionality.	3.1.0	99.0161660815672	409	901	140	50	google	google.dev	Apache-2.0	2022-12-09T17:16:25.000Z	https://github.com/google/quiver-dart
89	flutter_map	A versatile mapping package for Flutter, based off leaflet.js, that's simple and easy to learn, yet completely customizable and configurable.	3.0.0	98.98582759069042	1105	2231	711	25	fleaflet	fleaflet.dev	BSD-3-Clause	2022-12-11T21:07:27.000Z	https://github.com/fleaflet/flutter_map
90	jiffy	Jiffy is a date dart package inspired by momentjs for parsing, manipulating and formatting dates	5.0.0	98.98149352056517	569	401	78	32	jama5262		MIT	2022-11-02T17:46:17.000Z	https://github.com/jama5262/jiffy
91	hooks_riverpod	A simple way to access state from anywhere in your application while robust and testable.	2.1.1	98.93381874918737	555	3838	617	104	rrousselGit	dash-overflow.net	MIT	2022-12-17T20:19:05.000Z	https://github.com/rrousselGit/riverpod
92	win32	A Dart library for accessing common Win32 APIs using FFI. No C required!	3.1.3	98.91214839856109	561	601	94	31	timsneath	sneath.org	BSD-3-Clause	2022-12-17T10:19:39.000Z	https://github.com/timsneath/win32
93	printing	Plugin that allows Flutter apps to generate and print documents to compatible printers on Android, iOS, macOS, Windows, and Linux, as well as web print.	5.9.3	98.89481211806007	973	949	370	117	DavBfr	nfet.net	Apache-2.0	2022-12-06T09:29:55.000Z	https://github.com/DavBfr/dart_pdf
94	socket_io_client	Dartlang port of socket.io-client for web, flutter, dartvm to use	2.0.0	98.8818099076843	881	552	141	95	rikulo		MIT	2022-12-17T13:34:57.000Z	https://github.com/rikulo/socket.io-client-dart
95	googleapis	Auto-generated client libraries for accessing Google APIs described through the API discovery service.	9.2.0	98.87747583755905	667	329	102	33	google	google.dev	BSD-3-Clause	2022-12-08T01:19:31.000Z	https://github.com/google/googleapis.dart/tree/master/generated/googleapis
96	flutter_form_builder	This package helps in creation of forms in Flutter by removing the boilerplate code, reusing validation, react to changes, and collect final user input.	7.7.0	98.8731417674338	1716	1191	441	52	flutter-form-builder-ecosystem	flutterformbuilderecosystem.com	BSD-3-Clause	2022-12-15T15:22:03.000Z	https://github.com/flutter-form-builder-ecosystem/flutter_form_builder
97	mockito	A mock framework inspired by Mockito with APIs for Fakes, Mocks, behavior verification, and stubbing.	5.3.2	98.86447362718329	891	553	146	56	dart-lang	dart.dev	Apache-2.0	2022-12-14T21:34:39.000Z	https://github.com/dart-lang/mockito
98	event_bus	A simple Event Bus using Dart Streams for decoupling applications	2.0.0	98.85580548693278	463	698	75	0	marcojakob	jakobservices.ch	MIT	2022-03-01T17:38:59.000Z	https://github.com/marcojakob/dart-event-bus
99	pubspec_parse	Simple package for parsing pubspec.yaml files with a type-safe API and rich error reporting.	1.2.1	98.84713734668227	24	42	16	5	dart-lang	tools.dart.dev	BSD-3-Clause	2022-12-12T22:14:20.000Z	https://github.com/dart-lang/pubspec_parse
100	dotted_line	This package allows you to draw dotted lines with Flutter. You can draw a beautiful dotted line.	3.1.0	98.8341351363065	177	33	12	4	umechanhika		BSD-3-Clause	2022-09-04T08:08:54.000Z	https://github.com/umechanhika/dotted_line
101	video_thumbnail	A flutter plugin for creating a thumbnail from a local video file or from a video URL.	0.5.3	98.80379664542971	340	153	114	28	justsoft		MIT	2022-11-14T15:45:18.000Z	https://github.com/justsoft/video_thumbnail
102	mobile_scanner	A universal barcode and QR code scanner for Flutter based on MLKit. Uses CameraX on Android, AVFoundation on iOS and Apple Vision & AVFoundation on macOS.	2.1.0	98.7777922246782	687	320	194	76	juliansteenbakker	steenbakker.dev	BSD-3-Clause	2022-12-13T12:26:48.000Z	https://github.com/juliansteenbakker/mobile_scanner
103	cli_util	A library to help in building Dart command-line apps.	0.3.5	98.75612187405193	40	45	22	5	dart-lang	tools.dart.dev	BSD-3-Clause	2022-11-15T15:54:18.000Z	https://github.com/dart-lang/cli_util
104	awesome_notifications	A complete solution to create Local and Push Notifications, customizing buttons, images, sounds, emoticons and applying many different layouts for Flutter apps.	0.7.4+1	98.75178780392667	1931	560	211	23	rafaelsetragni	carda.me	Apache-2.0	2022-11-28T13:30:31.000Z	https://github.com/rafaelsetragni/awesome_notifications
105	grouped_list	A Flutter ListView where the list items can be grouped into sections.	5.1.2	98.7387855935509	911	275	78	45	Dimibe	begnis.dev	MIT	2022-10-20T16:04:42.000Z	https://github.com/Dimibe/grouped_list
106	flutter_staggered_animations	Easily add staggered animations to your ListView, GridView, Column and Row children as shown in Material Design guidelines	1.1.1	98.73445152342565	1317	1231	119	10	The-ring-io	dailyn.app	MIT	2022-11-09T20:05:42.000Z	https://github.com/mobiten/flutter_staggered_animations
107	stream_transform	A collection of utilities to transform and manipulate streams.	2.1.0	98.72144931304987	159	104	18	11	dart-lang	tools.dart.dev	BSD-3-Clause	2022-12-12T18:24:29.000Z	https://github.com/dart-lang/stream_transform
108	characters	String replacement with operations that are Unicode/grapheme cluster aware.	1.2.1	98.6911108221731	272	54	11	3	dart-lang	dart.dev	BSD-3-Clause	2022-11-09T23:30:34.000Z	https://github.com/dart-lang/characters
109	rive	Rive 2 Flutter Runtime. This package provides runtime functionality for playing back and interacting with animations built with the Rive editor available at https://rive.app.	0.10.0	98.67377454167209	976	751	126	51	rive-app	rive.app	MIT	2022-12-14T22:15:44.000Z	https://github.com/rive-app/rive-flutter
110	protobuf	Runtime library for protocol buffers support. Use https://pub.dev/packages/protoc_plugin to generate dart code for your '.proto' files.	2.1.0	98.65643826117106	130	57445	14648	678	protocolbuffers	google.dev	NOASSERTION	2022-12-17T21:34:26.000Z	https://github.com/google/protobuf.dart/tree/master/protobuf
111	responsive_framework	Easily make Flutter apps responsive. Automatically adapt UI to different screen sizes. Responsiveness made simple.	0.2.0	98.62609977029429	2100	923	110	50	Codelessly	codelessly.com	0BSD	2022-09-18T16:01:30.000Z	https://github.com/Codelessly/ResponsiveFramework
112	lints	Official Dart lint rules. Defines the 'core' and 'recommended' set of lints suggested by the Dart team.	2.0.1	98.61309755991851	162	66	22	23	dart-lang	tools.dart.dev	BSD-3-Clause	2022-11-14T22:19:20.000Z	https://github.com/dart-lang/lints
113	animate_do	Beautiful animations inspired on Animate.css, every animation is a widget that contains default but customizable values that look attractive.	3.0.2	98.587093139167	2898	157	30	7	Klerith	fernando-herrera.com	MIT	2022-11-24T13:47:31.000Z	https://github.com/Klerith/animate_do_package
114	marquee	A Flutter widget that scrolls text infinitely. Provides many customizations including custom scroll directions, durations, curves as well as pauses after every round.	2.2.3	98.50474580678716	662	216	64	36	MarcelGarus		MIT	2022-06-04T20:38:07.000Z	https://github.com/MarcelGarus/marquee
